,Unnamed: 0,Criminal_ID,Age,Height,Hair_Color,NID
910,910,911,47,186,Brown,10
911,911,912,41,183,Black,23
912,912,913,29,167,Green,15
913,913,914,48,173,Green,10
914,914,915,21,175,Green,22
915,915,916,47,171,Brown,12
916,916,917,52,187,Green,5
917,917,918,53,168,Black,10
918,918,919,21,165,Green,9
919,919,920,50,182,Green,4
920,920,921,21,185,Brown,19
921,921,922,30,187,Black,19
922,922,923,53,182,Brown,11
923,923,924,44,167,Black,23
924,924,925,29,171,Green,21
925,925,926,25,183,Green,18
926,926,927,31,177,Brown,23
927,927,928,53,165,Brown,16
928,928,929,54,174,Black,7
929,929,930,19,171,Brown,14
930,930,931,54,184,Brown,17
931,931,932,51,167,Green,18
932,932,933,48,185,Green,16
933,933,934,50,180,Black,4
934,934,935,34,169,Black,21
935,935,936,24,172,Green,13
936,936,937,38,171,Brown,23
937,937,938,21,181,Brown,18
938,938,939,27,167,Green,12
939,939,940,31,183,Brown,9
940,940,941,51,176,Green,17
941,941,942,35,171,Green,15
942,942,943,50,177,Green,23
943,943,944,33,169,Green,18
944,944,945,48,165,Green,21
945,945,946,44,172,Black,10
946,946,947,44,171,Black,17
947,947,948,24,165,Brown,6
948,948,949,45,185,Green,23
949,949,950,45,170,Black,8
950,950,951,46,181,Green,16
951,951,952,23,181,Brown,20
952,952,953,30,171,Green,21
953,953,954,39,168,Green,18
954,954,955,46,185,Black,4
955,955,956,33,172,Green,11
956,956,957,47,173,Black,4
957,957,958,47,171,Brown,5
958,958,959,22,177,Brown,12
959,959,960,19,180,Brown,19
960,960,961,43,168,Green,21
961,961,962,32,181,Brown,21
962,962,963,26,169,Green,19
963,963,964,34,180,Brown,21
964,964,965,37,168,Brown,7
965,965,966,26,169,Green,16
966,966,967,52,175,Black,6
967,967,968,25,185,Black,8
968,968,969,19,174,Green,4
969,969,970,53,171,Brown,16
970,970,971,47,185,Green,23
971,971,972,26,170,Black,10
972,972,973,31,173,Black,23
973,973,974,34,175,Brown,23
974,974,975,28,182,Brown,20
975,975,976,42,184,Black,19
976,976,977,30,179,Green,6
977,977,978,32,166,Black,20
978,978,979,39,173,Green,13
979,979,980,24,174,Black,19
980,980,981,53,183,Black,6
981,981,982,24,170,Green,17
982,982,983,48,177,Green,22
983,983,984,40,183,Black,12
984,984,985,42,181,Black,14
985,985,986,53,179,Green,5
986,986,987,48,174,Brown,23
987,987,988,33,175,Brown,15
988,988,989,35,175,Green,23
989,989,990,49,182,Black,16
990,990,991,43,180,Brown,7
991,991,992,50,180,Brown,16
992,992,993,34,180,Black,8
993,993,994,27,174,Brown,19
994,994,995,48,165,Black,20
995,995,996,24,187,Brown,17
996,996,997,25,167,Brown,13
997,997,998,49,175,Brown,20
998,998,999,46,171,Green,16
999,999,1000,24,171,Brown,23
1000,1000,1001,29,187,Black,18
1001,1001,1002,18,187,Green,12
1002,1002,1003,43,170,Brown,19
1003,1003,1004,37,171,Brown,20
1004,1004,1005,45,183,Brown,13
1005,1005,1006,53,187,Brown,14
1006,1006,1007,44,178,Green,20
1007,1007,1008,29,184,Black,11
1008,1008,1009,37,168,Brown,23
1009,1009,1010,51,169,Brown,23
1010,1010,1011,28,173,Black,19
1011,1011,1012,27,168,Green,8
1012,1012,1013,50,187,Green,21
1013,1013,1014,37,176,Brown,8
1014,1014,1015,38,171,Green,20
1015,1015,1016,25,166,Black,9
1016,1016,1017,52,176,Black,14
1017,1017,1018,18,168,Green,18
1018,1018,1019,46,171,Green,15
1019,1019,1020,47,169,Brown,6
1020,1020,1021,47,177,Black,23
1021,1021,1022,27,171,Green,5
1022,1022,1023,49,182,Brown,23
1023,1023,1024,42,175,Green,10
1024,1024,1025,48,172,Brown,5
1025,1025,1026,53,185,Black,22
1026,1026,1027,21,184,Green,11
1027,1027,1028,46,181,Green,7
1028,1028,1029,38,175,Brown,14
1029,1029,1030,50,182,Green,23
1030,1030,1031,24,166,Green,19
1031,1031,1032,36,182,Brown,11
1032,1032,1033,52,181,Brown,18
1033,1033,1034,40,180,Brown,4
1034,1034,1035,48,182,Green,6
1035,1035,1036,27,172,Green,20
1036,1036,1037,37,187,Black,11
1037,1037,1038,50,169,Green,5
1038,1038,1039,25,181,Black,12
1039,1039,1040,35,186,Green,23
1040,1040,1041,29,167,Brown,23
1041,1041,1042,21,168,Black,3
1042,1042,1043,44,168,Brown,7
1043,1043,1044,34,173,Green,22
1044,1044,1045,26,185,Green,13
1045,1045,1046,18,176,Black,17
1046,1046,1047,28,177,Black,23
1047,1047,1048,48,171,Brown,23
1048,1048,1049,39,184,Green,3
1049,1049,1050,36,179,Green,20
1050,1050,1051,35,184,Brown,15
1051,1051,1052,43,185,Black,13
1052,1052,1053,46,182,Green,6
1053,1053,1054,38,180,Green,22
1054,1054,1055,40,169,Black,10
1055,1055,1056,27,184,Brown,16
1056,1056,1057,49,184,Black,8
1057,1057,1058,18,185,Green,14
1058,1058,1059,31,181,Brown,23
1059,1059,1060,30,172,Black,23
1060,1060,1061,30,169,Green,5
1061,1061,1062,26,181,Green,8
1062,1062,1063,50,171,Brown,17
1063,1063,1064,24,171,Black,18
1064,1064,1065,25,182,Green,13
1065,1065,1066,40,170,Black,11
1066,1066,1067,33,169,Green,12
1067,1067,1068,22,179,Green,17
1068,1068,1069,49,165,Black,6
1069,1069,1070,45,170,Black,13
1070,1070,1071,20,186,Brown,20
1071,1071,1072,36,171,Black,7
1072,1072,1073,21,168,Green,9
1073,1073,1074,33,168,Green,6
1074,1074,1075,36,169,Brown,6
1075,1075,1076,46,186,Black,18
1076,1076,1077,53,176,Brown,4
1077,1077,1078,42,185,Brown,16
1078,1078,1079,50,179,Brown,9
1079,1079,1080,27,178,Brown,23
1080,1080,1081,36,179,Brown,6
1081,1081,1082,24,185,Green,17
1082,1082,1083,20,187,Green,5
1083,1083,1084,35,179,Brown,3
1084,1084,1085,48,186,Brown,23
1085,1085,1086,51,177,Black,19
1086,1086,1087,33,181,Green,9
1087,1087,1088,29,166,Brown,9
1088,1088,1089,28,167,Brown,15
1089,1089,1090,41,185,Black,22
1090,1090,1091,51,166,Black,23
1091,1091,1092,24,181,Black,11
1092,1092,1093,52,172,Brown,10
1093,1093,1094,42,166,Brown,23
1094,1094,1095,39,176,Black,19
1095,1095,1096,33,178,Green,3
1096,1096,1097,31,168,Green,19
1097,1097,1098,30,185,Brown,23
1098,1098,1099,32,172,Brown,3
1099,1099,1100,46,176,Brown,6
1100,1100,1101,20,171,Green,11
1101,1101,1102,35,179,Brown,23
1102,1102,1103,28,166,Brown,7
1103,1103,1104,43,181,Black,14
1104,1104,1105,32,181,Black,3
1105,1105,1106,42,170,Green,5
1106,1106,1107,28,176,Green,21
1107,1107,1108,54,165,Brown,3
1108,1108,1109,39,187,Black,10
1109,1109,1110,28,166,Black,19
1110,1110,1111,47,170,Brown,18
1111,1111,1112,33,175,Brown,15
1112,1112,1113,50,176,Green,15
1113,1113,1114,33,174,Brown,7
1114,1114,1115,38,183,Brown,11
1115,1115,1116,47,186,Black,12
1116,1116,1117,26,186,Black,16
1117,1117,1118,47,173,Brown,23
1118,1118,1119,42,167,Brown,11
1119,1119,1120,24,180,Green,16
1120,1120,1121,22,171,Black,4
1121,1121,1122,25,182,Black,15
1122,1122,1123,27,179,Green,18
1123,1123,1124,22,180,Brown,7
1124,1124,1125,45,186,Brown,8
1125,1125,1126,36,168,Black,23
1126,1126,1127,46,179,Black,22
1127,1127,1128,48,181,Green,22
1128,1128,1129,31,175,Green,23
1129,1129,1130,53,173,Green,7
1130,1130,1131,35,177,Brown,14
1131,1131,1132,29,174,Brown,4
1132,1132,1133,34,165,Black,4
1133,1133,1134,22,185,Green,23
1134,1134,1135,47,170,Green,5
1135,1135,1136,33,181,Black,23
1136,1136,1137,27,185,Brown,13
1137,1137,1138,34,165,Brown,5
1138,1138,1139,33,173,Green,3
1139,1139,1140,50,183,Brown,4
1140,1140,1141,41,180,Green,7
1141,1141,1142,20,186,Black,11
1142,1142,1143,32,166,Green,23
1143,1143,1144,45,175,Green,23
1144,1144,1145,23,182,Black,15
1145,1145,1146,43,168,Brown,18
1146,1146,1147,22,168,Brown,20
1147,1147,1148,26,180,Green,11
1148,1148,1149,42,182,Black,21
1149,1149,1150,45,172,Brown,23
1150,1150,1151,34,180,Brown,22
1151,1151,1152,31,179,Black,9
1152,1152,1153,37,167,Black,11
1153,1153,1154,32,176,Black,9
1154,1154,1155,30,174,Black,15
1155,1155,1156,35,172,Brown,10
1156,1156,1157,33,165,Black,8
1157,1157,1158,42,173,Black,23
1158,1158,1159,39,174,Brown,8
1159,1159,1160,45,178,Brown,7
1160,1160,1161,44,169,Brown,23
1161,1161,1162,22,176,Black,22
1162,1162,1163,29,187,Black,8
1163,1163,1164,26,182,Green,22
1164,1164,1165,34,167,Brown,14
1165,1165,1166,51,186,Black,7
1166,1166,1167,31,181,Black,18
1167,1167,1168,19,179,Black,5
1168,1168,1169,54,187,Green,22
1169,1169,1170,29,174,Green,17
1170,1170,1171,46,176,Black,8
1171,1171,1172,21,173,Brown,12
1172,1172,1173,34,165,Brown,21
1173,1173,1174,31,173,Black,19
1174,1174,1175,30,171,Green,3
1175,1175,1176,39,165,Black,10
1176,1176,1177,35,184,Brown,22
1177,1177,1178,52,166,Green,15
1178,1178,1179,32,180,Green,8
1179,1179,1180,26,175,Brown,10
1180,1180,1181,24,173,Brown,5
1181,1181,1182,40,186,Brown,20
1182,1182,1183,47,174,Green,12
1183,1183,1184,27,186,Black,12
1184,1184,1185,33,172,Green,20
1185,1185,1186,23,187,Green,9
1186,1186,1187,46,168,Black,21
1187,1187,1188,35,178,Black,10
1188,1188,1189,49,174,Green,23
1189,1189,1190,49,180,Green,18
1190,1190,1191,36,183,Green,23
1191,1191,1192,20,181,Green,5
1192,1192,1193,24,170,Green,15
1193,1193,1194,35,166,Green,23
1194,1194,1195,24,181,Brown,14
1195,1195,1196,35,182,Black,10
1196,1196,1197,22,167,Black,16
1197,1197,1198,29,181,Black,23
1198,1198,1199,28,167,Brown,8
1199,1199,1200,34,173,Black,12
1200,1200,1201,23,169,Black,12
1201,1201,1202,25,172,Green,22
1202,1202,1203,50,172,Brown,4
1203,1203,1204,37,182,Green,15
1204,1204,1205,42,170,Green,11
1205,1205,1206,22,176,Black,11
1206,1206,1207,33,180,Black,7
1207,1207,1208,50,182,Brown,4
1208,1208,1209,25,174,Green,12
1209,1209,1210,20,184,Brown,6
1210,1210,1211,50,168,Black,6
1211,1211,1212,38,178,Black,15
1212,1212,1213,18,170,Green,22
1213,1213,1214,32,172,Brown,4
1214,1214,1215,30,187,Green,8
1215,1215,1216,44,170,Black,22
1216,1216,1217,22,172,Black,16
1217,1217,1218,31,184,Green,7
1218,1218,1219,27,170,Green,6
1219,1219,1220,22,177,Brown,9
1220,1220,1221,25,184,Green,15
1221,1221,1222,38,168,Green,15
1222,1222,1223,22,178,Brown,21
1223,1223,1224,38,169,Green,23
1224,1224,1225,33,182,Brown,23
1225,1225,1226,30,183,Green,8
1226,1226,1227,21,174,Green,19
1227,1227,1228,42,181,Black,7
1228,1228,1229,50,167,Brown,3
1229,1229,1230,27,170,Green,4
1230,1230,1231,30,174,Green,14
1231,1231,1232,51,173,Brown,14
1232,1232,1233,54,178,Brown,15
1233,1233,1234,20,176,Green,15
1234,1234,1235,52,167,Green,8
1235,1235,1236,40,183,Black,18
1236,1236,1237,45,172,Brown,4
1237,1237,1238,29,171,Brown,23
1238,1238,1239,40,171,Green,21
1239,1239,1240,44,182,Green,5
1240,1240,1241,26,167,Black,4
1241,1241,1242,39,184,Black,22
1242,1242,1243,22,172,Green,23
1243,1243,1244,19,177,Green,7
1244,1244,1245,36,169,Brown,18
1245,1245,1246,48,167,Green,15
1246,1246,1247,47,183,Green,18
1247,1247,1248,37,166,Green,7
1248,1248,1249,35,186,Brown,19
1249,1249,1250,51,187,Brown,7
1250,1250,1251,49,171,Black,9
1251,1251,1252,23,181,Black,3
1252,1252,1253,37,171,Black,17
1253,1253,1254,19,176,Black,7
1254,1254,1255,19,173,Green,5
1255,1255,1256,38,165,Black,4
1256,1256,1257,43,166,Green,6
1257,1257,1258,26,167,Green,21
1258,1258,1259,36,180,Brown,13
1259,1259,1260,22,175,Black,15
1260,1260,1261,38,171,Black,10
1261,1261,1262,53,184,Brown,15
1262,1262,1263,25,184,Green,7
1263,1263,1264,30,170,Green,16
1264,1264,1265,54,187,Black,15
1265,1265,1266,25,183,Green,4
1266,1266,1267,30,179,Black,22
1267,1267,1268,53,182,Green,20
1268,1268,1269,21,172,Black,23
1269,1269,1270,37,171,Brown,17
1270,1270,1271,48,174,Green,3
1271,1271,1272,30,166,Black,15
1272,1272,1273,51,181,Brown,3
1273,1273,1274,49,165,Green,20
1274,1274,1275,51,183,Black,14
1275,1275,1276,49,166,Green,23
1276,1276,1277,51,170,Black,5
1277,1277,1278,22,165,Brown,20
1278,1278,1279,39,176,Green,22
1279,1279,1280,48,183,Brown,6
1280,1280,1281,47,175,Green,23
1281,1281,1282,24,173,Black,5
1282,1282,1283,40,169,Green,12
1283,1283,1284,26,181,Brown,23
1284,1284,1285,54,182,Brown,23
1285,1285,1286,26,170,Brown,7
1286,1286,1287,35,187,Green,22
1287,1287,1288,48,187,Green,5
1288,1288,1289,30,180,Black,20
1289,1289,1290,53,177,Brown,15
1290,1290,1291,32,166,Brown,23
1291,1291,1292,31,174,Black,9
1292,1292,1293,35,166,Green,8
1293,1293,1294,38,165,Brown,12
1294,1294,1295,25,183,Black,16
1295,1295,1296,20,168,Brown,20
1296,1296,1297,29,171,Black,13
1297,1297,1298,26,180,Brown,16
1298,1298,1299,46,174,Brown,23
1299,1299,1300,26,169,Green,17
1300,1300,1301,46,183,Brown,22
1301,1301,1302,25,179,Brown,20
1302,1302,1303,53,168,Green,18
1303,1303,1304,40,181,Black,8
1304,1304,1305,34,175,Green,6
1305,1305,1306,40,173,Green,4
1306,1306,1307,23,178,Black,23
1307,1307,1308,39,174,Green,8
1308,1308,1309,18,177,Brown,5
1309,1309,1310,24,185,Green,6
1310,1310,1311,21,165,Black,21
1311,1311,1312,43,165,Green,16
1312,1312,1313,54,168,Green,14
1313,1313,1314,45,178,Green,15
1314,1314,1315,19,171,Brown,23
1315,1315,1316,22,172,Black,21
1316,1316,1317,27,181,Green,9
1317,1317,1318,18,183,Brown,23
1318,1318,1319,22,181,Brown,17
1319,1319,1320,19,165,Brown,7
1320,1320,1321,44,172,Brown,20
1321,1321,1322,30,185,Black,23
1322,1322,1323,19,183,Brown,3
1323,1323,1324,39,171,Black,21
1324,1324,1325,33,187,Green,16
1325,1325,1326,33,175,Brown,22
1326,1326,1327,44,185,Green,16
1327,1327,1328,40,177,Black,21
1328,1328,1329,45,169,Brown,18
1329,1329,1330,53,167,Brown,9
1330,1330,1331,49,167,Brown,12
1331,1331,1332,26,169,Black,8
1332,1332,1333,20,172,Black,23
1333,1333,1334,51,185,Green,14
1334,1334,1335,20,170,Brown,23
1335,1335,1336,31,181,Green,23
1336,1336,1337,52,178,Black,20
1337,1337,1338,24,177,Black,8
1338,1338,1339,33,184,Brown,5
1339,1339,1340,20,172,Black,17
1340,1340,1341,50,185,Brown,21
1341,1341,1342,46,185,Brown,23
1342,1342,1343,29,168,Brown,5
1343,1343,1344,30,166,Green,8
1344,1344,1345,19,174,Black,18
1345,1345,1346,35,168,Brown,23
1346,1346,1347,33,177,Green,17
1347,1347,1348,37,179,Brown,17
1348,1348,1349,42,173,Black,9
1349,1349,1350,51,186,Green,14
1350,1350,1351,32,186,Black,4
1351,1351,1352,39,179,Black,16
1352,1352,1353,25,178,Green,23
1353,1353,1354,19,171,Brown,14
1354,1354,1355,39,179,Brown,20
1355,1355,1356,33,167,Green,15
1356,1356,1357,24,177,Green,3
1357,1357,1358,32,169,Green,13
1358,1358,1359,34,177,Brown,10
1359,1359,1360,43,173,Green,15
1360,1360,1361,36,185,Brown,3
1361,1361,1362,29,168,Black,3
1362,1362,1363,52,171,Green,20
1363,1363,1364,19,180,Black,21
1364,1364,1365,32,175,Black,18
1365,1365,1366,30,173,Brown,17
1366,1366,1367,25,187,Black,23
1367,1367,1368,41,177,Brown,4
1368,1368,1369,22,182,Black,20
1369,1369,1370,31,180,Green,7
1370,1370,1371,37,172,Brown,8
1371,1371,1372,39,185,Green,11
1372,1372,1373,34,181,Brown,14
1373,1373,1374,24,177,Black,4
1374,1374,1375,35,178,Black,22
1375,1375,1376,33,170,Black,23
1376,1376,1377,40,187,Black,23
1377,1377,1378,46,172,Black,21
1378,1378,1379,54,176,Green,23
1379,1379,1380,21,168,Black,20
1380,1380,1381,18,170,Brown,23
1381,1381,1382,33,178,Brown,8
1382,1382,1383,30,185,Black,23
1383,1383,1384,31,166,Black,5
1384,1384,1385,36,186,Brown,22
1385,1385,1386,33,172,Brown,15
1386,1386,1387,53,169,Brown,23
1387,1387,1388,29,178,Green,3
1388,1388,1389,27,180,Black,10
1389,1389,1390,29,183,Green,11
1390,1390,1391,26,184,Black,20
1391,1391,1392,24,170,Brown,11
1392,1392,1393,18,166,Green,21
1393,1393,1394,44,171,Black,12
1394,1394,1395,44,175,Black,9
1395,1395,1396,41,177,Brown,6
1396,1396,1397,48,173,Brown,20
1397,1397,1398,51,169,Black,11
1398,1398,1399,48,184,Brown,21
1399,1399,1400,52,177,Green,15
1400,1400,1401,43,172,Brown,17
1401,1401,1402,45,170,Green,3
1402,1402,1403,31,187,Green,20
1403,1403,1404,37,170,Black,11
1404,1404,1405,29,166,Brown,19
1405,1405,1406,31,187,Brown,7
1406,1406,1407,19,166,Green,22
1407,1407,1408,22,171,Brown,20
1408,1408,1409,26,187,Black,7
1409,1409,1410,48,185,Black,7
1410,1410,1411,29,186,Brown,9
1411,1411,1412,39,166,Green,9
1412,1412,1413,37,183,Brown,21
1413,1413,1414,35,166,Black,12
1414,1414,1415,35,168,Brown,4
1415,1415,1416,29,187,Green,23
1416,1416,1417,21,175,Black,10
1417,1417,1418,29,185,Green,18
1418,1418,1419,44,180,Green,21
1419,1419,1420,54,186,Black,8
1420,1420,1421,41,172,Green,19
1421,1421,1422,24,171,Brown,23
1422,1422,1423,35,176,Green,6
1423,1423,1424,31,187,Brown,23
1424,1424,1425,37,177,Green,6
1425,1425,1426,36,167,Brown,23
1426,1426,1427,19,168,Brown,10
1427,1427,1428,46,185,Brown,15
1428,1428,1429,22,183,Brown,16
1429,1429,1430,38,178,Brown,4
1430,1430,1431,42,178,Green,12
1431,1431,1432,32,185,Black,4
1432,1432,1433,36,175,Brown,22
1433,1433,1434,19,181,Green,15
1434,1434,1435,20,168,Black,14
1435,1435,1436,19,178,Black,4
1436,1436,1437,29,182,Brown,7
1437,1437,1438,20,182,Green,10
1438,1438,1439,28,174,Black,16
1439,1439,1440,24,170,Brown,14
1440,1440,1441,51,172,Black,16
1441,1441,1442,43,181,Brown,7
1442,1442,1443,36,176,Black,8
1443,1443,1444,22,181,Black,22
1444,1444,1445,41,172,Brown,19
1445,1445,1446,52,174,Brown,23
1446,1446,1447,26,172,Black,7
1447,1447,1448,28,186,Black,5
1448,1448,1449,33,168,Green,23
1449,1449,1450,23,184,Black,7
1450,1450,1451,47,185,Black,23
1451,1451,1452,38,165,Green,23
1452,1452,1453,21,181,Green,5
1453,1453,1454,49,183,Green,13
1454,1454,1455,50,186,Brown,22
1455,1455,1456,20,177,Brown,23
1456,1456,1457,53,179,Green,16
1457,1457,1458,18,165,Green,23
1458,1458,1459,18,175,Green,13
1459,1459,1460,18,174,Black,16
1460,1460,1461,35,174,Black,9
1461,1461,1462,21,177,Green,19
1462,1462,1463,46,172,Brown,19
1463,1463,1464,48,174,Brown,7
1464,1464,1465,28,179,Black,22
1465,1465,1466,46,179,Brown,5
1466,1466,1467,48,166,Green,23
1467,1467,1468,28,167,Black,23
1468,1468,1469,51,182,Green,18
1469,1469,1470,22,172,Brown,4
1470,1470,1471,47,169,Black,18
1471,1471,1472,21,182,Black,22
1472,1472,1473,47,173,Black,3
1473,1473,1474,35,176,Brown,12
1474,1474,1475,40,185,Green,12
1475,1475,1476,44,176,Brown,8
1476,1476,1477,46,187,Green,23
1477,1477,1478,46,179,Green,5
1478,1478,1479,28,182,Black,5
1479,1479,1480,46,181,Black,21
1480,1480,1481,22,181,Green,16
1481,1481,1482,47,175,Black,6
1482,1482,1483,21,169,Brown,14
1483,1483,1484,29,172,Brown,21
1484,1484,1485,29,171,Black,13
1485,1485,1486,20,168,Brown,8
1486,1486,1487,51,167,Black,4
1487,1487,1488,48,171,Brown,11
1488,1488,1489,48,170,Black,8
1489,1489,1490,35,172,Green,22
1490,1490,1491,36,167,Green,7
1491,1491,1492,50,166,Brown,18
1492,1492,1493,28,167,Brown,6
1493,1493,1494,31,177,Brown,8
1494,1494,1495,22,166,Green,4
1495,1495,1496,28,175,Black,6
1496,1496,1497,46,166,Green,22
1497,1497,1498,45,175,Brown,22
1498,1498,1499,37,169,Brown,23
1499,1499,1500,42,173,Brown,21
1500,1500,1501,34,170,Black,8
1501,1501,1502,37,167,Brown,14
1502,1502,1503,30,187,Black,18
1503,1503,1504,42,172,Brown,21
1504,1504,1505,28,182,Green,12
1505,1505,1506,36,185,Brown,9
1506,1506,1507,31,175,Brown,14
1507,1507,1508,20,184,Black,4
1508,1508,1509,35,187,Brown,23
1509,1509,1510,29,186,Brown,12
1510,1510,1511,39,171,Black,22
1511,1511,1512,47,171,Green,19
1512,1512,1513,42,174,Green,22
1513,1513,1514,49,174,Black,8
1514,1514,1515,42,170,Green,22
1515,1515,1516,35,181,Black,18
1516,1516,1517,30,183,Green,15
1517,1517,1518,32,177,Black,16
1518,1518,1519,36,185,Black,22
1519,1519,1520,28,182,Black,4
1520,1520,1521,30,173,Black,15
1521,1521,1522,22,181,Black,19
1522,1522,1523,28,181,Black,4
1523,1523,1524,42,184,Green,19
1524,1524,1525,34,186,Black,17
1525,1525,1526,21,185,Brown,8
1526,1526,1527,19,183,Black,4
1527,1527,1528,53,166,Brown,7
1528,1528,1529,22,177,Green,15
1529,1529,1530,44,174,Brown,8
1530,1530,1531,37,174,Brown,3
1531,1531,1532,31,176,Green,21
1532,1532,1533,38,171,Brown,16
1533,1533,1534,43,171,Brown,22
1534,1534,1535,25,177,Brown,16
1535,1535,1536,27,182,Green,9
1536,1536,1537,34,167,Green,23
1537,1537,1538,44,178,Black,7
1538,1538,1539,18,169,Brown,13
1539,1539,1540,39,170,Black,12
1540,1540,1541,49,181,Green,4
1541,1541,1542,35,184,Brown,17
1542,1542,1543,39,184,Brown,3
1543,1543,1544,43,168,Green,3
1544,1544,1545,21,183,Green,3
1545,1545,1546,44,168,Green,20
1546,1546,1547,48,180,Green,7
1547,1547,1548,40,165,Black,19
1548,1548,1549,51,183,Black,7
1549,1549,1550,23,178,Brown,8
1550,1550,1551,52,179,Green,23
1551,1551,1552,25,173,Black,11
1552,1552,1553,18,182,Green,7
1553,1553,1554,41,183,Brown,23
1554,1554,1555,44,178,Black,20
1555,1555,1556,23,172,Brown,7
1556,1556,1557,32,170,Black,10
1557,1557,1558,24,179,Black,11
1558,1558,1559,39,175,Black,8
1559,1559,1560,30,179,Green,23
1560,1560,1561,33,180,Brown,23
1561,1561,1562,37,178,Brown,9
1562,1562,1563,40,176,Black,12
1563,1563,1564,29,165,Green,6
1564,1564,1565,44,182,Green,6
1565,1565,1566,23,180,Black,20
1566,1566,1567,22,165,Black,9
1567,1567,1568,32,185,Green,6
1568,1568,1569,49,185,Brown,13
1569,1569,1570,39,180,Green,10
1570,1570,1571,25,184,Green,4
1571,1571,1572,31,165,Green,14
1572,1572,1573,31,176,Black,14
1573,1573,1574,46,182,Brown,14
