,Crime_ID,Criminal_ID
2491,2491,6430
2492,2492,24643
2493,2493,6848
2494,2494,17503
2495,2495,23143
2496,2496,16903
2497,2497,10110
2498,2498,19494
2499,2499,2146
2500,2500,9456
2501,2501,18157
2503,2503,19388
2504,2504,3374
2507,2507,20267
2509,2509,24230
2510,2510,8514
2511,2511,15795
2512,2512,5246
2513,2513,6503
2514,2514,4309
2515,2515,22772
2516,2516,23281
2517,2517,14617
2518,2518,10051
2521,2521,4284
2522,2522,954
2524,2524,1176
2526,2526,19928
2527,2527,9774
2532,2532,449
2533,2533,2678
2537,2537,2082
2538,2538,20907
2541,2541,14214
2551,2551,7481
2553,2553,21939
2554,2554,2188
2555,2555,7526
2564,2564,13696
2565,2565,13365
2566,2566,5414
2567,2567,12633
2568,2568,9590
2569,2569,2935
2570,2570,4172
2571,2571,5780
2575,2575,12582
2577,2577,12341
2578,2578,20172
2579,2579,22800
2580,2580,4745
2581,2581,12530
2584,2584,2038
2585,2585,20683
2587,2587,22749
2588,2588,5983
2589,2589,14730
2590,2590,14369
2591,2591,21742
2592,2592,5034
2593,2593,8634
2594,2594,7011
2595,2595,4675
2596,2596,12950
2597,2597,24442
2598,2598,6414
2599,2599,13164
2600,2600,6251
2601,2601,4282
2602,2602,2011
2603,2603,12808
2604,2604,18151
2605,2605,18905
2606,2606,8066
2607,2607,12887
2608,2608,9775
2609,2609,17114
2610,2610,3622
2611,2611,14888
2612,2612,9566
2613,2613,16927
2615,2615,13659
2616,2616,6598
2620,2620,6446
2622,2622,23832
2623,2623,11997
2625,2625,6804
2626,2626,23904
2627,2627,3727
2628,2628,5651
2629,2629,10832
2630,2630,16784
2631,2631,18466
2632,2632,10025
2633,2633,2863
2634,2634,757
2635,2635,12947
2637,2637,4254
2638,2638,17304
2640,2640,10858
2648,2648,5584
2651,2651,5146
2652,2652,6780
2654,2654,5484
2655,2655,3308
2657,2657,3280
2658,2658,21542
2660,2660,12026
2661,2661,12311
2662,2662,2797
2667,2667,23007
2668,2668,6975
2671,2671,21284
2674,2674,11881
2675,2675,19225
2679,2679,14125
2680,2680,19520
2681,2681,1925
2684,2684,19722
2685,2685,15500
2686,2686,4075
2687,2687,16791
2688,2688,704
2689,2689,24624
2690,2690,4383
2691,2691,10676
2696,2696,13695
2697,2697,21122
2698,2698,3921
2700,2700,2777
2702,2702,5276
2704,2704,5025
2705,2705,14949
2706,2706,23091
2707,2707,9936
2708,2708,4495
2711,2711,20195
2712,2712,1916
2715,2715,24036
2716,2716,11771
2725,2725,8698
2726,2726,3984
2727,2727,5356
2728,2728,16573
2729,2729,23761
2730,2730,9930
2731,2731,1264
2733,2733,21318
2734,2734,18253
2735,2735,10473
2737,2737,10381
2741,2741,21690
2750,2750,9684
2753,2753,572
2754,2754,14520
2755,2755,19147
2756,2756,9456
2757,2757,6362
2758,2758,12230
2759,2759,16506
2760,2760,20716
2761,2761,8588
2762,2762,19786
2763,2763,9957
2764,2764,10472
2767,2767,17239
2768,2768,18942
2770,2770,6948
2772,2772,14536
2773,2773,12434
2774,2774,4804
2775,2775,20717
2778,2778,3069
2779,2779,11119
2781,2781,245
2783,2783,19088
2784,2784,11515
2787,2787,14296
2788,2788,1306
2789,2789,23151
2790,2790,9929
2791,2791,9683
2793,2793,753
2797,2797,12028
2798,2798,22225
2800,2800,2194
2804,2804,13013
2806,2806,6471
2810,2810,841
2812,2812,6893
2814,2814,3492
2815,2815,24792
2816,2816,8834
2817,2817,2013
2818,2818,24929
2819,2819,21427
2820,2820,8935
2826,2826,15666
2835,2835,2853
2837,2837,8078
2838,2838,22289
2839,2839,5467
2841,2841,5184
2842,2842,4221
2843,2843,10460
2844,2844,6894
2845,2845,14661
2846,2846,14874
2848,2848,24341
2849,2849,12289
2855,2855,9534
2858,2858,6828
2859,2859,18088
2861,2861,19238
2865,2865,13123
2866,2866,10816
2867,2867,18675
2869,2869,19333
2871,2871,7430
2873,2873,14790
2874,2874,23977
2875,2875,18270
2877,2877,7325
2878,2878,9482
2879,2879,21488
2880,2880,4082
2882,2882,18430
2883,2883,24255
2884,2884,19126
2885,2885,20285
2886,2886,22149
2887,2887,7237
2888,2888,16898
2890,2890,15874
2896,2896,9913
2897,2897,20942
2898,2898,9323
2899,2899,22088
2900,2900,8971
2902,2902,15658
2903,2903,23723
2907,2907,22917
2908,2908,11700
2909,2909,7483
2912,2912,6097
2915,2915,18418
2918,2918,21941
2919,2919,6396
2921,2921,151
2929,2929,2130
2930,2930,3455
2931,2931,18481
2932,2932,13969
2936,2936,581
2937,2937,5873
2938,2938,11234
2939,2939,1131
2940,2940,11794
2942,2942,11831
2943,2943,12395
2946,2946,6414
2947,2947,17831
2949,2949,18678
2951,2951,16687
2952,2952,13446
2954,2954,16509
2955,2955,1618
2956,2956,15928
2957,2957,20718
2958,2958,6466
2960,2960,8319
2961,2961,21648
2962,2962,9100
2963,2963,12864
2964,2964,24828
2966,2966,14012
2968,2968,10995
2969,2969,13676
2970,2970,10931
2974,2974,2156
2976,2976,16662
2978,2978,9073
2979,2979,19558
2980,2980,11535
2981,2981,8385
2982,2982,16238
2983,2983,8952
2985,2985,7324
2987,2987,5128
2988,2988,9332
2989,2989,11097
2991,2991,801
2992,2992,760
2993,2993,11476
2995,2995,105
2996,2996,11658
2997,2997,15935
2998,2998,22514
3000,3000,23878
3001,3001,2569
3002,3002,16772
3005,3005,17966
3007,3007,940
3008,3008,9704
3009,3009,12349
3010,3010,19770
3012,3012,17770
3014,3014,21083
3016,3016,8863
3017,3017,20975
3018,3018,4738
3020,3020,15856
3021,3021,8548
3022,3022,17839
3023,3023,22934
3024,3024,6751
3025,3025,9378
3026,3026,18265
3027,3027,9284
3028,3028,10086
3029,3029,10608
3030,3030,24369
3031,3031,13481
3033,3033,2243
3034,3034,13291
3036,3036,20094
3038,3038,3373
3039,3039,11328
3040,3040,14141
3041,3041,23613
3042,3042,6361
3043,3043,6033
3044,3044,8609
3045,3045,11530
3046,3046,9024
3047,3047,8423
3048,3048,10842
3049,3049,7133
3052,3052,17819
3053,3053,15288
3054,3054,13714
3055,3055,7645
3056,3056,24904
3057,3057,12930
3058,3058,16768
3059,3059,1740
3060,3060,23117
3065,3065,20722
3066,3066,10070
3068,3068,14067
3069,3069,23564
3070,3070,386
3071,3071,18548
3072,3072,22995
3074,3074,14106
3075,3075,17078
3076,3076,18255
3077,3077,9913
3078,3078,18699
3079,3079,22440
3081,3081,16635
3083,3083,10021
3084,3084,16739
3085,3085,7207
3087,3087,10
3088,3088,5734
3089,3089,741
3090,3090,8371
3091,3091,18109
3092,3092,2617
3093,3093,9725
3094,3094,3146
3095,3095,23533
3096,3096,17756
3098,3098,10892
3100,3100,2215
3101,3101,19960
3102,3102,13213
3103,3103,10842
3107,3107,5402
3108,3108,16870
3109,3109,20270
3110,3110,7510
3111,3111,18911
3113,3113,13862
3114,3114,6336
3115,3115,9209
3116,3116,2828
3117,3117,8744
3118,3118,23964
3120,3120,23083
3121,3121,20409
3122,3122,19756
3123,3123,5041
3124,3124,15418
3125,3125,17090
3126,3126,10725
3127,3127,15539
3132,3132,6873
3133,3133,23346
3134,3134,21241
3135,3135,6148
3136,3136,8381
3137,3137,10557
3139,3139,23330
3141,3141,16461
3143,3143,20253
3144,3144,10125
3145,3145,20222
3146,3146,16632
3147,3147,14664
3149,3149,13337
3151,3151,16830
3152,3152,8551
3153,3153,18670
3154,3154,5262
3155,3155,11308
3156,3156,13569
3157,3157,21346
3158,3158,18993
3159,3159,10643
3163,3163,9621
3164,3164,11895
3165,3165,9360
3166,3166,1913
3167,3167,5507
3168,3168,17544
3169,3169,23448
3170,3170,19724
3171,3171,11813
3173,3173,14309
3174,3174,5317
3175,3175,8179
3176,3176,22636
3177,3177,15412
3178,3178,1472
3181,3181,19665
3182,3182,19177
3185,3185,10527
3187,3187,24329
3188,3188,18332
3189,3189,17106
3191,3191,9610
3192,3192,7590
3194,3194,331
3195,3195,17262
3196,3196,22691
3198,3198,15709
3199,3199,12319
3201,3201,22066
3204,3204,15760
3205,3205,18151
3206,3206,23769
3207,3207,24809
3208,3208,24168
3209,3209,12901
3210,3210,22550
3211,3211,4164
3213,3213,10226
3214,3214,21686
3215,3215,2434
3216,3216,7239
3217,3217,6551
3221,3221,10433
3222,3222,22904
3224,3224,13694
3226,3226,14006
3227,3227,17985
3228,3228,22588
3229,3229,2064
3230,3230,15396
3231,3231,16016
3234,3234,19648
3235,3235,17234
3236,3236,14857
3237,3237,23620
3238,3238,8588
3239,3239,8765
3241,3241,13575
3242,3242,1982
3243,3243,185
3244,3244,7140
3245,3245,8776
3248,3248,16516
3249,3249,16154
3250,3250,15738
3251,3251,3895
3252,3252,23226
3253,3253,7461
3254,3254,19660
3255,3255,18214
3256,3256,9445
3257,3257,3578
3258,3258,1704
3259,3259,18044
3260,3260,8465
3262,3262,12264
3263,3263,15677
3264,3264,5798
3266,3266,1688
3269,3269,20576
3270,3270,13349
3271,3271,9747
3273,3273,14750
3274,3274,2064
3275,3275,19694
3276,3276,2013
3277,3277,5429
3278,3278,14910
3279,3279,2706
3281,3281,22368
3283,3283,16892
3284,3284,24928
3285,3285,18162
3286,3286,17201
3287,3287,11063
3288,3288,15594
3290,3290,4822
3291,3291,5589
3292,3292,20962
3294,3294,18889
3295,3295,13502
3298,3298,17568
3299,3299,9893
3300,3300,14063
3302,3302,21074
3303,3303,7093
3304,3304,6881
3306,3306,15177
3308,3308,20764
3310,3310,9712
3314,3314,12963
3315,3315,1182
3317,3317,8877
3318,3318,2856
3322,3322,5116
3324,3324,22692
3326,3326,19945
3332,3332,20336
3335,3335,14582
3337,3337,4507
3338,3338,21775
3340,3340,13936
3343,3343,19750
3345,3345,21945
3346,3346,21537
3349,3349,3481
3350,3350,9734
3351,3351,3268
3353,3353,11776
3354,3354,1326
3356,3356,2281
3357,3357,22908
3358,3358,6327
3359,3359,6156
3360,3360,19
3361,3361,9698
3362,3362,17695
3363,3363,18028
3365,3365,14519
3369,3369,23289
3372,3372,4600
3373,3373,13513
3374,3374,10057
3379,3379,24981
3380,3380,13869
3382,3382,13208
3384,3384,38
3385,3385,12578
3386,3386,12973
3387,3387,9230
3388,3388,23576
3390,3390,22706
3391,3391,6761
3392,3392,14919
3394,3394,16626
3396,3396,24671
3398,3398,24917
3399,3399,3271
3400,3400,9969
3401,3401,24357
3402,3402,9229
3403,3403,18144
3405,3405,2395
3406,3406,18540
3407,3407,13833
3408,3408,20163
3409,3409,12686
3410,3410,148
3411,3411,23786
3412,3412,21916
3414,3414,20387
3415,3415,19966
3417,3417,22882
3419,3419,3443
3426,3426,1829
3427,3427,11345
3428,3428,16322
3429,3429,6220
3430,3430,2336
3431,3431,8335
3432,3432,22463
3433,3433,965
3434,3434,7075
3435,3435,5702
3437,3437,19519
3439,3439,12900
3440,3440,9142
3442,3442,21368
3443,3443,15563
3444,3444,19010
3445,3445,13885
3446,3446,6655
3447,3447,17232
3448,3448,3831
3449,3449,5918
3450,3450,24998
3452,3452,2304
3453,3453,15405
3454,3454,5874
3455,3455,21067
3460,3460,19677
3463,3463,13180
3465,3465,5007
3466,3466,3634
3467,3467,4936
3468,3468,12507
3470,3470,4726
3471,3471,4267
3472,3472,19172
3473,3473,7137
3474,3474,14037
3475,3475,9052
3476,3476,20115
3479,3479,10748
3480,3480,5656
3481,3481,24373
3483,3483,8772
3484,3484,20753
3486,3486,1320
3488,3488,14070
3489,3489,18573
3490,3490,12664
3491,3491,9885
3492,3492,16639
3494,3494,13877
3495,3495,17955
3496,3496,5446
3497,3497,6023
3500,3500,17924
3501,3501,15819
3503,3503,6507
3504,3504,13077
3505,3505,10786
3506,3506,20401
3508,3508,22411
3509,3509,16691
3510,3510,7427
3511,3511,17706
3512,3512,8437
3514,3514,23262
3515,3515,9512
3516,3516,7155
3518,3518,4089
3519,3519,14567
3520,3520,10073
3522,3522,16224
3523,3523,16369
3524,3524,5252
3526,3526,5796
3527,3527,18692
3531,3531,24218
3533,3533,2987
3534,3534,10640
3535,3535,3643
3537,3537,20486
3538,3538,21379
3539,3539,5541
3540,3540,14027
3541,3541,12752
3542,3542,16677
3545,3545,6897
3547,3547,23887
3548,3548,3751
3550,3550,19875
3551,3551,5314
3552,3552,8273
3555,3555,9620
3556,3556,22192
3557,3557,22460
3558,3558,23797
3559,3559,22039
3561,3561,7734
3562,3562,12490
3563,3563,2887
3565,3565,8785
3566,3566,12328
3568,3568,23151
3569,3569,1325
3570,3570,22347
3571,3571,5923
3572,3572,8446
3573,3573,4222
3574,3574,10811
3575,3575,15020
3579,3579,18269
3580,3580,3669
3582,3582,14845
3584,3584,8472
3585,3585,14159
3586,3586,14725
3589,3589,7717
3590,3590,10652
3592,3592,7240
3593,3593,15427
3595,3595,12615
3596,3596,12818
3597,3597,19130
3598,3598,22284
3599,3599,18718
3600,3600,16859
3601,3601,13965
3605,3605,21067
3606,3606,16184
3607,3607,9477
3608,3608,22162
3610,3610,5763
3611,3611,15622
3612,3612,19497
3613,3613,20384
3615,3615,7086
3616,3616,15741
3618,3618,3303
3621,3621,2585
3622,3622,16154
3623,3623,7753
3624,3624,3307
3625,3625,17951
3627,3627,6043
3628,3628,17146
3631,3631,1626
3632,3632,13131
3633,3633,24529
3634,3634,21737
3635,3635,5093
3636,3636,5530
3637,3637,8286
3638,3638,7961
3639,3639,19066
3640,3640,20997
3641,3641,11378
3642,3642,884
3643,3643,1694
3644,3644,14765
3645,3645,21233
3647,3647,8059
3648,3648,7720
3649,3649,12695
3650,3650,6343
3651,3651,22166
3653,3653,6326
3654,3654,13491
3655,3655,19087
3657,3657,24614
3658,3658,9079
3659,3659,3671
3660,3660,10326
3663,3663,4273
3664,3664,7184
3665,3665,22892
3666,3666,10496
3667,3667,2901
3668,3668,18671
3670,3670,7515
3672,3672,17101
3673,3673,6236
3675,3675,895
3676,3676,13016
3678,3678,24436
3679,3679,24912
3681,3681,2899
3684,3684,7325
3685,3685,4556
3686,3686,21184
3687,3687,21786
3688,3688,3678
3689,3689,9117
3690,3690,5444
3692,3692,7460
3693,3693,2919
3694,3694,19976
3695,3695,21002
3696,3696,20695
3697,3697,19304
3698,3698,5892
3699,3699,21005
3701,3701,14979
3702,3702,5922
3703,3703,24843
3704,3704,18312
3705,3705,6775
3706,3706,4052
3708,3708,16898
3710,3710,22504
3711,3711,20704
3712,3712,16932
3714,3714,13966
3715,3715,20678
3716,3716,3508
3718,3718,10429
3719,3719,20073
3721,3721,20663
3722,3722,1213
3723,3723,9106
3724,3724,21510
3726,3726,20407
3727,3727,18778
3728,3728,10400
3729,3729,18703
3730,3730,24183
3731,3731,10720
3732,3732,24130
3733,3733,23961
3734,3734,17627
3735,3735,23567
3739,3739,14601
3740,3740,6282
3741,3741,14442
3742,3742,6011
3744,3744,13045
3746,3746,14671
3747,3747,21249
3749,3749,1985
3753,3753,879
3755,3755,11409
3756,3756,16499
3757,3757,14363
3758,3758,15473
3759,3759,22433
3760,3760,11958
3761,3761,22494
3762,3762,4419
3763,3763,5590
3764,3764,725
3765,3765,22188
3766,3766,20595
3767,3767,12464
3768,3768,15645
3769,3769,15431
3770,3770,586
3771,3771,11391
3772,3772,16112
3773,3773,14300
3774,3774,19002
3775,3775,7128
3776,3776,16484
3777,3777,10069
3778,3778,22026
3779,3779,11608
3780,3780,21473
3782,3782,21054
3783,3783,24361
3784,3784,20953
3786,3786,11455
3787,3787,22100
3790,3790,7263
3791,3791,6388
3792,3792,17826
3793,3793,6178
3794,3794,22864
3795,3795,10724
3796,3796,22746
3797,3797,312
3798,3798,15756
3801,3801,15453
3802,3802,20136
3803,3803,14747
3804,3804,10988
3805,3805,18453
3806,3806,12370
3808,3808,9431
3809,3809,3899
3810,3810,18966
3811,3811,23045
3812,3812,17777
3814,3814,9557
3815,3815,17277
3816,3816,13133
3817,3817,17495
3818,3818,20058
3819,3819,6207
3820,3820,24831
3823,3823,5822
3825,3825,1201
3827,3827,16587
3828,3828,24689
3829,3829,21267
3830,3830,2904
3831,3831,21751
3832,3832,1648
3834,3834,18438
3835,3835,7497
3837,3837,20498
3838,3838,10432
3839,3839,12550
3840,3840,20864
3841,3841,15302
3842,3842,224
3843,3843,5897
3844,3844,12746
3845,3845,5840
3846,3846,3383
3847,3847,18657
3849,3849,597
3850,3850,16241
3851,3851,10721
3853,3853,18045
3854,3854,19476
3856,3856,24484
3857,3857,15097
3860,3860,11124
3861,3861,14212
3863,3863,20248
3864,3864,11496
3866,3866,8041
3867,3867,5657
3868,3868,2433
3869,3869,20400
3872,3872,20500
3873,3873,16762
3874,3874,11522
3876,3876,954
3878,3878,21895
3879,3879,2214
3880,3880,21081
3881,3881,12905
3882,3882,24622
3883,3883,6526
3885,3885,23598
3886,3886,16350
3887,3887,12494
3888,3888,15905
3889,3889,14225
3891,3891,15979
3892,3892,23447
3893,3893,13659
3894,3894,2502
3895,3895,24682
3896,3896,3729
3897,3897,15414
3898,3898,11887
3901,3901,3111
3902,3902,12175
3903,3903,14502
3904,3904,3583
3905,3905,15384
3906,3906,14297
3907,3907,21174
3908,3908,13113
3909,3909,7224
3912,3912,337
3913,3913,12291
3914,3914,22956
3915,3915,15802
3916,3916,16290
3917,3917,9221
3918,3918,14482
3919,3919,20019
3922,3922,6709
3924,3924,10176
3925,3925,23641
3927,3927,22580
3928,3928,5060
3929,3929,8454
3930,3930,5264
3932,3932,12828
3933,3933,7846
3934,3934,15503
3938,3938,3818
3939,3939,19499
3940,3940,15504
3941,3941,15327
3942,3942,2736
3943,3943,14512
3945,3945,17912
3946,3946,11406
3947,3947,15957
3948,3948,20037
3949,3949,6788
3950,3950,5168
3951,3951,2375
3952,3952,8317
3953,3953,18364
3954,3954,17265
3955,3955,11110
3956,3956,20336
3957,3957,22909
3959,3959,3174
3961,3961,3427
3963,3963,8654
3964,3964,3647
3965,3965,13295
3966,3966,1651
3967,3967,14910
3968,3968,6425
3969,3969,4883
3970,3970,12027
3971,3971,5115
3973,3973,8667
3974,3974,9714
3975,3975,13467
3976,3976,2371
3977,3977,14142
3978,3978,14487
3979,3979,12900
3982,3982,16315
3983,3983,11078
3984,3984,14653
3985,3985,14157
3986,3986,5256
3987,3987,5599
3988,3988,15897
3989,3989,15434
3990,3990,16026
3991,3991,5993
3992,3992,13726
3993,3993,15310
3994,3994,18841
3996,3996,8049
3997,3997,22819
3998,3998,18088
3999,3999,60
4000,4000,8673
4001,4001,23256
4003,4003,20327
4004,4004,565
4005,4005,24575
4006,4006,9141
4007,4007,12651
4009,4009,9558
4010,4010,8369
4012,4012,7295
4013,4013,3904
4015,4015,22064
4016,4016,13565
4017,4017,3443
4018,4018,1855
4020,4020,18041
4021,4021,5142
4023,4023,10477
4024,4024,14139
4025,4025,9882
4026,4026,6595
4027,4027,4824
4028,4028,3365
4029,4029,7409
4030,4030,2676
4031,4031,13075
4032,4032,20392
4033,4033,2797
4034,4034,1002
4035,4035,8594
4036,4036,3886
4037,4037,1156
4038,4038,12285
4040,4040,20098
4041,4041,22358
4042,4042,6614
4043,4043,21606
4044,4044,126
4045,4045,4342
4046,4046,15135
4047,4047,12806
4048,4048,22894
4049,4049,22956
4050,4050,3006
4051,4051,1774
4052,4052,13149
4053,4053,2569
4054,4054,9235
4055,4055,5625
4056,4056,11218
4057,4057,16101
4058,4058,12785
4059,4059,17449
4060,4060,6530
4062,4062,9780
4063,4063,19076
4065,4065,24288
4066,4066,23833
4067,4067,13406
4069,4069,11975
4071,4071,19097
4072,4072,19637
4074,4074,22881
4076,4076,24314
4077,4077,15490
4080,4080,24273
4081,4081,19598
4083,4083,14114
4084,4084,10906
4086,4086,3384
4088,4088,5016
4089,4089,10321
4090,4090,21705
4091,4091,4457
4093,4093,14247
4094,4094,17657
4098,4098,7561
4100,4100,12450
4102,4102,6966
4104,4104,12071
4105,4105,13420
4106,4106,677
4108,4108,4350
4109,4109,11273
4111,4111,22360
4113,4113,10199
4115,4115,15781
4116,4116,24551
4124,4124,13945
4127,4127,21953
4128,4128,1183
4131,4131,15180
4133,4133,3513
4135,4135,9379
4137,4137,24099
4138,4138,12081
4139,4139,9673
4140,4140,19414
4141,4141,8174
4143,4143,20001
4146,4146,23554
4147,4147,16941
4148,4148,18096
4149,4149,15702
4150,4150,20252
4151,4151,14496
4152,4152,15161
4155,4155,24202
4156,4156,3708
4159,4159,5398
4160,4160,20822
4161,4161,21303
4163,4163,10859
4164,4164,12428
4165,4165,7768
4166,4166,11892
4167,4167,4709
4168,4168,16076
4169,4169,3030
4170,4170,8683
4171,4171,23927
4174,4174,20699
4175,4175,22115
4176,4176,23939
4177,4177,16243
4180,4180,24789
4181,4181,1372
4183,4183,23898
4184,4184,14699
4185,4185,16583
4186,4186,10133
4187,4187,7319
4188,4188,17499
4189,4189,16832
4191,4191,18580
4192,4192,11624
4193,4193,15024
4194,4194,7937
4195,4195,243
4198,4198,2553
4199,4199,5710
4200,4200,7362
4202,4202,24964
4205,4205,24297
4207,4207,13945
4208,4208,11674
4209,4209,5290
4211,4211,4843
4212,4212,6821
4213,4213,15032
4214,4214,15548
4215,4215,6909
4216,4216,11257
4217,4217,5905
4219,4219,11776
4220,4220,5825
4221,4221,12246
4222,4222,3366
4224,4224,14723
4225,4225,16785
4228,4228,3441
4229,4229,10754
4230,4230,11313
4231,4231,14494
4232,4232,4058
4233,4233,19917
4235,4235,9862
4236,4236,3020
4237,4237,6714
4239,4239,21149
4240,4240,7550
4241,4241,5132
4242,4242,15937
4244,4244,7534
4245,4245,19204
4247,4247,720
4248,4248,18585
4250,4250,21689
4251,4251,21696
4252,4252,13129
4253,4253,12153
4254,4254,1564
4255,4255,15987
4256,4256,3075
4258,4258,8989
4260,4260,18575
4261,4261,18491
4263,4263,10864
4264,4264,22791
4266,4266,7250
4267,4267,10225
4268,4268,5981
4269,4269,9510
4270,4270,5925
4271,4271,8674
4272,4272,23273
4273,4273,9399
4274,4274,6246
4275,4275,24372
4276,4276,13852
4277,4277,20546
4278,4278,10797
4279,4279,24387
4280,4280,18013
4281,4281,111
4282,4282,21403
4283,4283,15015
4284,4284,18982
4285,4285,7544
4286,4286,24893
4287,4287,6088
4288,4288,13548
4289,4289,16898
4291,4291,2767
4292,4292,21451
4294,4294,17584
4295,4295,15547
4296,4296,11010
4297,4297,10931
4298,4298,18043
4299,4299,2296
4300,4300,19320
4301,4301,12938
4302,4302,1290
4304,4304,19719
4305,4305,22440
4306,4306,21336
4307,4307,20942
4308,4308,12116
4310,4310,4970
4311,4311,21928
4314,4314,2352
4315,4315,13975
4316,4316,8549
4319,4319,19790
4320,4320,4972
4321,4321,12319
4322,4322,18921
4323,4323,17025
4326,4326,24863
4327,4327,9047
4328,4328,3559
4329,4329,20530
4331,4331,14606
4332,4332,7626
4333,4333,4405
4334,4334,3127
4335,4335,21267
4336,4336,6143
4340,4340,23190
4341,4341,7848
